date,tmean_c,prcp_mm,srad_wm2,swe_mm,swe_b1_mm,swe_b2_mm,swe_b3_mm
2020-01-07,-4.213569971039672,0.055116131617579354,270.7812141459025,64.49799964315358,31.700746020320825,45.89141974219434,114.88275579603024
2020-01-08,-4.353002514288808,1.3536678389811039,255.31408801494786,65.85164185558621,31.882806099347434,46.615954789118625,118.00078822047989
2020-01-09,-7.013901787925721,2.4557336808169206,196.13433216734248,68.30740244375835,33.54369810512364,48.74201648143322,121.55677394596063
2020-01-10,-11.416890499293318,0.7448205765291027,256.6709581677862,69.05222522321978,34.372090163476855,49.65131516448783,122.05649178018345
2020-01-11,-11.630384076489957,3.4788029180182565,240.1088709605314,72.53107213750967,36.40430795079894,52.67624756445227,127.39200909978557
2020-01-12,-8.738923282872362,4.206594691486738,187.73067589965027,76.73767601207966,39.13581485662438,55.84719260992769,134.06295104545873
2020-01-13,-7.010962145443901,2.5076657413291663,195.0346406912226,79.24531367587981,39.52396890337373,57.310298610711214,139.66921072645746
2020-01-14,-5.012981725121156,2.522022843515642,241.13849026669533,81.7673222449057,41.459858566712754,59.15125767133159,143.4391529123588
2020-01-15,-8.236465951619,0.07750666324315793,309.13859180904603,81.84482944467213,41.57356383302031,59.261664104010514,143.44872384472768
2020-01-16,-4.5759434075868475,0.24567603407442568,326.81199411744734,82.09052444400501,41.57356383302031,59.29518863372795,144.1444364635923
2020-01-17,-6.552957082110103,3.15232612785877,284.39404706241646,85.24285331788627,42.408540667306404,61.33614497680686,150.6540817545714
2020-01-18,-9.478929475310252,0.004856056805670654,314.57077556850777,85.2477093752016,42.408540667306404,61.33614497680686,150.66849287247618
2020-01-19,-8.092936829373855,0.0,319.59161705480284,85.2477093752016,42.408540667306404,61.33614497680686,150.66849287247618
2020-01-20,-6.438276487127359,0.8100740993965022,317.8455406347163,86.05776408629042,42.45366231964854,61.702528650782966,152.6633551613409
2020-01-21,-3.166063885869472,3.5473333211442775,215.49859820460725,88.72286037234863,45.01127122800051,63.94070538643542,155.85844454360748
2020-01-22,-3.8563536876393947,1.638665666388668,226.6723510627454,90.05107265948132,45.28725860679521,64.49208518071421,158.98249153353052
2020-01-23,-4.251915621056238,2.2316232447378828,213.74591326021374,92.01073534829543,45.73954821376685,65.8370766664472,163.0180671743252
2020-01-24,-3.1995681318831157,2.156791712920316,205.6776816670054,93.64352716939901,47.843499759420105,67.36328095026329,164.29982939582013
2020-01-25,-2.4146378909132222,0.17573595340951165,236.86158852128614,93.5541967613079,47.818176739726255,67.20263449776385,164.21948060838034
2020-01-26,-1.7088634694300184,2.847112292649298,235.8712356317827,94.05187679723491,49.112144943180795,67.46530731847342,164.17860644724541
2020-01-27,-3.8246521755214777,4.541816250431324,217.6157444018397,98.33928133139251,50.941856934225875,71.12632544078161,171.47597815080104
2020-01-28,-5.916364305255404,0.48897873542360737,291.3662909397317,98.82826212893902,51.12302169343894,71.73010272548797,172.14926345616766
2020-01-29,-4.852635242581679,1.2880271212046162,240.5406829316605,100.11455939345538,51.38770270500467,72.8868903255263,174.55626384896567
2020-01-30,-7.364520235208125,3.034217938472745,268.54670243902996,103.14879708281089,52.853996174097006,75.70386818582537,179.32895938299404
